Site ID,Planned Kiosk Type,Installation Status,Street Address,Location,Borough,Installation Complete
bk-06-160010,Link5G_NonAd,Live,130 VAN BRUNT STREET,"(40.6758529, -74.0148937)",Brooklyn,02/24/2024
mn-06-121688,Link1.0,Live,966 1 AVENUE,"(40.755812, -73.964595)",Manhattan,04/23/2018
mn-05-122619,Link1.0,Live,910 8 AVENUE,"(40.764823, -73.984099)",Manhattan,03/10/2016
bk-07-141113,Link1.0,Live,776 4 AVENUE,"(40.659745, -73.998986)",Brooklyn,03/03/2017
qu-09-126735,Link1.0,Live,74-39 JAMAICA AVENUE,"(40.69145, -73.866734)",Queens,06/03/2017
qu-12-153718,Link5G_Ad,Live,87-89 PARSONS BOULEVARD,"(40.70693, -73.80223)",Queens,09/27/2022
mn-06-133659,Link1.0,Live,215 LEXINGTON AVENUE,"(40.745591, -73.979997)",Manhattan,05/17/2018
mn-05-133558,Link1.0,Live,232 MADISON AVENUE,"(40.749832, -73.98156)",Manhattan,04/30/2017
bx-02-123197,Link1.0,Live,1041 WEST FARMS ROAD,"(40.824938, -73.891636)",Bronx,03/03/2022
bx-01-146046,Link1.0,Live,301 MORRIS AVENUE,"(40.812557, -73.926244)",Bronx,01/14/2018
qu-01-146068,Link1.0,Live,36-02 37 AVENUE,"(40.752724, -73.927183)",Queens,03/09/2018
mn-07-120534,Link1.0,Live,876 AMSTERDAM AVENUE,"(40.798477, -73.967265)",Manhattan,04/07/2017
mn-04-123359,Link1.0,Live,245 7 AVENUE,"(40.744815, -73.994986)",Manhattan,04/07/2018
mn-06-136486,Link1.0,Live,130 3 AVENUE,"(40.733694, -73.987044)",Manhattan,01/29/2016
bk-01-146002,Link1.0,Live,203 BERRY STREET,"(40.716431, -73.961287)",Brooklyn,11/22/2017
mn-06-121822,Link1.0,Live,798 3 AVENUE,"(40.755356, -73.971251)",Manhattan,02/08/2016
mn-06-134657,Link1.0,Live,712 2 AVENUE,"(40.747395, -73.973828)",Manhattan,03/18/2018
mn-12-120803,Link1.0,Live,4240 BROADWAY,"(40.849588, -73.93618)",Manhattan,02/11/2022
mn-06-133477,Link1.0,Live,845 3 AVENUE,"(40.756911, -73.969816)",Manhattan,03/18/2016
bk-16-159993,Link1.0,Live,38 SUTTER AVENUE,"(40.6653401, -73.9213909)",Brooklyn,12/08/2023
bx-02-155725,Link5G_Ad,Live,751 BRUCKNER BOULEVARD,"(40.814577, -73.89693)",Bronx,10/22/2022
mn-04-122625,Link1.0,Live,933 8 AVENUE,"(40.765601, -73.983845)",Manhattan,03/18/2016
mn-09-111918,Link1.0,Live,1626 AMSTERDAM AVENUE,"(40.822268, -73.949906)",Manhattan,02/04/2017
qu-12-150179,Link1.0,Live,94-12 150 STREET,"(40.699614, -73.803356)",Queens,07/20/2022
mn-08-120996,Link1.0,Live,1349 3 AVENUE,"(40.773006, -73.958069)",Manhattan,07/08/2016
mn-07-133810,Link1.0,Live,2321 BROADWAY,"(40.787247, -73.977646)",Manhattan,11/02/2016
mn-07-107810,Link1.0,Live,2704 BROADWAY,"(40.799331, -73.968232)",Manhattan,06/11/2016
mn-05-122180,Link1.0,Live,1216 BROADWAY,"(40.746624, -73.988399)",Manhattan,04/16/2016
bx-07-119760,Link1.0,Live,2663 JEROME AVENUE,"(40.867371, -73.897645)",Bronx,07/01/2016
mn-05-121354,Link1.0,Live,678 8 AVENUE,"(40.757753, -73.989252)",Manhattan,03/11/2016
mn-06-121488,Link1.0,Live,323 3 AVENUE,"(40.739528, -73.982489)",Manhattan,10/29/2016
mn-05-122270,Link1.0,Live,688 6 AVENUE,"(40.742081, -73.993261)",Manhattan,02/12/2018
bx-05-116200,Link1.0,Live,67 FEATHERBED LANE,"(40.84644, -73.917276)",Bronx,12/01/2021
mn-03-123791,Link1.0,Live,182 1 AVENUE,"(40.729436, -73.983824)",Manhattan,04/02/2017
mn-05-122445,Link1.0,Live,383 7 AVENUE,"(40.749153, -73.991801)",Manhattan,11/12/2016
qu-04-145772,Link1.0,Live,89-30 QUEENS BOULEVARD,"(40.734162, -73.873658)",Queens,03/04/2017
mn-06-121850,Link1.0,Live,166 EAST 56 STREET,"(40.75961, -73.968242)",Manhattan,07/02/2016
mn-06-121377,Link1.0,Live,133 EAST 40 STREET,"(40.750133, -73.976794)",Manhattan,04/15/2017
qu-12-155138,Link1.0,Live,118-37 GUY R BREWER BLVD,"(40.682676, -73.781852)",Queens,09/06/2022
mn-08-120995,Link1.0,Live,200 EAST 71 STREET,"(40.768939, -73.960967)",Manhattan,03/05/2016
mn-07-121157,Link1.0,Live,300 COLUMBUS AVENUE,"(40.778889, -73.977853)",Manhattan,02/09/2018
qu-02-145795,Link1.0,Live,48-15 11 STREET,"(40.743382, -73.950806)",Queens,03/11/2017
mn-12-120657,Link1.0,Live,1480 ST. NICHOLAS AVENUE,"(40.851165, -73.932249)",Manhattan,12/05/2017
mn-06-121501,Link1.0,Live,336 3 AVENUE,"(40.740041, -73.982424)",Manhattan,01/29/2016
mn-07-120527,Link1.0,Live,741 COLUMBUS AVENUE,"(40.79338, -73.96701)",Manhattan,04/30/2018
bx-05-119587,Link1.0,Live,150 EAST 188 STREET,"(40.861655, -73.898581)",Bronx,05/12/2016
mn-01-123076,Link1.0,Live,110 MAIDEN LANE,"(40.706242, -74.006244)",Manhattan,11/04/2017
qu-02-143422,Link1.0,Live,38-18 QUEENS BOULEVARD,"(40.743823, -73.926455)",Queens,11/19/2016
bx-05-146095,Link1.0,Live,1750 JEROME AVENUE,"(40.8478, -73.912137)",Bronx,06/20/2018
mn-06-121352,Link1.0,Live,581B 3 AVENUE,"(40.748289, -73.976105)",Manhattan,02/06/2016
qu-01-137830,Link1.0,Live,37-08 35 AVENUE,"(40.755777, -73.923627)",Queens,08/31/2017
bk-16-126638,Link1.0,Live,2208 FULTON STREET,"(40.678079, -73.908374)",Brooklyn,12/22/2016
qu-06-145847,Link1.0,Live,99-40 67 AVENUE,"(40.726695, -73.853929)",Queens,05/20/2017
bk-04-154814,Link1.0,Live,87 MELROSE STREET,"(40.699073, -73.934201)",Brooklyn,12/02/2022
qu-04-128504,Link1.0,Live,80-20 ROOSEVELT AVENUE,"(40.747451, -73.884987)",Queens,07/22/2017
bk-02-108355,Link1.0,Live,98 BOND STREET,"(40.686812, -73.98497)",Brooklyn,11/17/2017
bk-16-160032,Link5G_NonAd,Live,656 HOWARD AVENUE,"(40.6658969, -73.9196083)",Brooklyn,04/02/2024
mn-04-140358,Link1.0,Live,311 11 AVENUE,"(40.7529434, -74.00421615)",Manhattan,06/30/2017
mn-03-107137,Link5G_NonAd,Live,30 CLINTON STREET,"(40.720392, -73.98434)",Manhattan,04/27/2023
bx-01-117230,Link1.0,Live,256 ST. ANN'S AVENUE,"(40.807378, -73.917)",Bronx,02/25/2018
mn-04-123657,Link1.0,Live,225 10 AVENUE,"(40.747889, -74.004177)",Manhattan,08/26/2017
mn-04-136184,Link1.0,Live,826 10 AVENUE,"(40.767663, -73.98949)",Manhattan,09/23/2017
bx-04-146078,Link1.0,Live,247 EAST 169 STREET,"(40.835734, -73.91396)",Bronx,04/19/2018
bk-02-125833,Link1.0,Live,46 3 AVENUE,"(40.685218, -73.980867)",Brooklyn,09/30/2017
mn-07-134467,Link1.0,Live,101 WEST 66 STREET,"(40.773806, -73.98193)",Manhattan,07/28/2017
mn-12-134041,Link1.0,Live,4351 BROADWAY,"(40.85308, -73.93438)",Manhattan,02/10/2022
bk-16-145962,Link1.0,Live,2122 FULTON STREET,"(40.678286, -73.912185)",Brooklyn,09/30/2017
qu-01-160064,Link5G_NonAd,Live,24-03 QUEENS PLAZA NORTH,"(40.7513, -73.94088)",Queens,08/15/2024
mn-11-120235,Link1.0,Live,2246 3 AVENUE,"(40.801899, -73.937289)",Manhattan,02/22/2016
mn-05-122529,Link1.0,Live,1710 BROADWAY,"(40.764127, -73.982309)",Manhattan,04/16/2016
qu-01-145952,Link1.0,Live,36-20 BROADWAY,"(40.759723, -73.920763)",Queens,09/30/2017
mn-07-108233,Link1.0,Live,2018 BROADWAY,"(40.77601, -73.981963)",Manhattan,09/22/2016
bk-16-158252,Link1.0,Live,78 ROCKAWAY AVENUE,"(40.6811, -73.91147)",Brooklyn,09/22/2022
mn-05-121630,Link1.0,Live,31 EAST 26 STREET,"(40.74276, -73.98642)",Manhattan,01/29/2017
mn-05-122057,Link1.0,Live,1375 BROADWAY,"(40.752339, -73.987574)",Manhattan,06/04/2016
mn-03-122246,Link1.0,Live,2 ALLEN STREET,"(40.714508, -73.99249)",Manhattan,04/02/2017
bx-07-111540,Link1.0,Live,2408 UNIVERSITY AVENUE,"(40.863114, -73.904575)",Bronx,02/18/2017
qu-12-141537,Link1.0,Live,161-21 JAMAICA AVENUE,"(40.704355, -73.797865)",Queens,08/19/2016
qu-12-144028,Link1.0,Live,159-29 JAMAICA AVENUE,"(40.703769, -73.799343)",Queens,08/18/2016
bk-03-145830,Link1.0,Live,517 NOSTRAND AVENUE,"(40.679485, -73.949522)",Brooklyn,03/31/2017
bk-14-145813,Link1.0,Live,895 FLATBUSH AVENUE,"(40.650029, -73.958502)",Brooklyn,03/06/2017
mn-03-138508,Link1.0,Live,55 3 AVENUE,"(40.731015, -73.988685)",Manhattan,09/18/2016
mn-07-136701,Link1.0,Live,921 COLUMBUS AVENUE,"(40.798717, -73.963115)",Manhattan,04/14/2018
mn-05-139806,Link1.0,Live,1170 BROADWAY,"(40.745127, -73.988671)",Manhattan,10/15/2016
bk-16-156780,Link1.0,Live,1771 PITKIN AVENUE,"(40.670182, -73.907833)",Brooklyn,06/07/2022
mn-09-111986,Link1.0,Live,3569 BROADWAY,"(40.82732, -73.950026)",Manhattan,07/14/2016
si-02-145824,Link1.0,Live,2100 RICHMOND ROAD,"(40.581677, -74.11135)",Staten Island,04/10/2017
mn-09-142953,Link1.0,Live,1253 AMSTERDAM AVENUE,"(40.810378, -73.958321)",Manhattan,08/05/2016
mn-12-120769,Link1.0,Live,1400 ST. NICHOLAS AVENUE,"(40.848673, -73.93407)",Manhattan,12/05/2017
mn-06-123285,Link1.0,Live,353 EAST 14 STREET,"(40.731521, -73.982765)",Manhattan,11/05/2016
mn-07-133397,Link1.0,Live,2206 BROADWAY,"(40.783373, -73.980123)",Manhattan,09/10/2017
mn-12-120460,Link1.0,Live,1976 AMSTERDAM AVENUE,"(40.833447, -73.94174)",Manhattan,07/15/2016
mn-08-120978,Link1.0,Live,166 EAST 67 STREET,"(40.766588, -73.963136)",Manhattan,06/10/2017
qu-12-128558,Link1.0,Live,163-02 HILLSIDE AVENUE,"(40.708648, -73.799116)",Queens,10/03/2022
mn-04-140360,Link1.0,Live,241 11 AVENUE,"(40.750746, -74.005816)",Manhattan,05/26/2017
mn-11-146077,Link1.0,Live,1928 3 AVENUE,"(40.791898, -73.944596)",Manhattan,02/04/2018
mn-12-134849,Link1.0,Live,1339 ST. NICHOLAS AVENUE,"(40.846623, -73.935833)",Manhattan,12/06/2017
mn-06-123822,LINK1.0,Removed Pending Reinstall,243 3 AVENUE,"(40.736789, -73.984486)",Manhattan,01/29/2016
mn-10-142554,Link1.0,Live,2570 ADAM CLAYTON POWELL JR. BOULEVARD,"(40.824081, -73.937508)",Manhattan,07/19/2017
mn-06-121519,Link1.0,Live,596 3 AVENUE,"(40.748819, -73.976026)",Manhattan,03/24/2016
mn-03-133166,Link5G_Ad,Live,280 HENRY STREET,"(40.71327, -73.98387)",Manhattan,12/11/2023
bk-01-145863,Link1.0,Live,984 MANHATTAN AVENUE,"(40.732735, -73.954581)",Brooklyn,07/01/2017
mn-07-121302,Link1.0,Live,2282 BROADWAY,"(40.785813, -73.978293)",Manhattan,04/06/2016
mn-09-120493,Link1.0,Live,380 WEST 125 STREET,"(40.811205, -73.953849)",Manhattan,04/07/2018
mn-07-108008,Link1.0,Live,801 AMSTERDAM AVENUE,"(40.795951, -73.968849)",Manhattan,07/28/2016
mn-12-120666,Link1.0,Live,1520 ST. NICHOLAS AVENUE,"(40.852412, -73.931338)",Manhattan,12/01/2017
mn-04-122598,Link1.0,Live,815 8 AVENUE,"(40.761816, -73.986606)",Manhattan,03/18/2016
bx-02-118973,Link1.0,Live,848 HUNTS POINT AVENUE,"(40.817655, -73.888462)",Bronx,12/08/2021
mn-01-123002,Link1.0,Live,55 WATER STREET,"(40.703311, -74.009985)",Manhattan,11/11/2017
mn-09-120409,Link1.0,Live,2880 BROADWAY,"(40.805479, -73.965529)",Manhattan,06/11/2016
mn-06-107988,Link1.0,Live,949 2 AVENUE,"(40.755193, -73.968444)",Manhattan,10/28/2017
bx-05-119612,Link5G_Ad,Live,127 WEST BURNSIDE AVENUE,"(40.853906, -73.914042)",Bronx,06/17/2022
mn-05-122200,Link1.0,Live,7 WEST 48 STREET,"(40.757407, -73.978258)",Manhattan,02/11/2017
mn-06-121694,Link1.0,Live,1021 1 AVENUE,"(40.757604, -73.963593)",Manhattan,10/20/2017
mn-07-121335,Link1.0,Live,2040 BROADWAY,"(40.777137, -73.981904)",Manhattan,04/19/2016
mn-02-122289,Link1.0,Live,221 HUDSON STREET,"(40.724065, -74.007972)",Manhattan,05/20/2022
bk-06-125921,Link1.0,Live,426 5 AVENUE,"(40.669731, -73.985958)",Brooklyn,02/23/2017
mn-01-137333,Link1.0,Live,80 LAFAYETTE STREET,"(40.717241, -74.001739)",Manhattan,07/13/2016
qu-04-145915,Link1.0,Live,75-10 BROADWAY,"(40.746046, -73.890121)",Queens,08/05/2017
mn-08-128748,Link1.0,Live,1325 3 AVENUE,"(40.772144, -73.958697)",Manhattan,03/05/2016
mn-06-121499,Link1.0,Live,359 3 AVENUE,"(40.740775, -73.981576)",Manhattan,01/15/2016
mn-03-123265,Link1.0,Live,123 3 AVENUE,"(40.733107, -73.987162)",Manhattan,01/15/2016
mn-03-133516,Link1.0,Live,83 3 AVENUE,"(40.731777, -73.988135)",Manhattan,11/05/2016
mn-02-122344,Link1.0,Live,203 GRAND STREET,"(40.71904, -73.996631)",Manhattan,05/24/2018
mn-10-137208,Link1.0,Live,2640 FREDERICK DOUGLASS BOULEVARD,"(40.820122, -73.943776)",Manhattan,11/17/2016
qu-01-125127,Link1.0,Live,30-20 30 AVENUE,"(40.766894, -73.921546)",Queens,05/06/2017
mn-04-123646,Link1.0,Live,301 WEST 23 STREET,"(40.745443, -73.998619)",Manhattan,05/25/2016
mn-12-111621,Link1.0,Live,1238 ST. NICHOLAS AVENUE,"(40.843567, -73.937807)",Manhattan,02/03/2018
qu-09-145888,Link1.0,Live,110-02 JAMAICA AVENUE,"(40.696331, -73.837842)",Queens,07/22/2017
bk-03-145756,Link1.0,Live,1407 FULTON STREET,"(40.680197, -73.944903)",Brooklyn,03/02/2017
mn-07-120507,Public Payphones,Live,825 WEST END AVENUE,"(40.797946, -73.971379)",Manhattan,05/28/1992
mn-06-133481,Link1.0,Live,969 3 AVENUE,"(40.760644, -73.967101)",Manhattan,08/13/2016
bx-05-102420,Link1.0,Live,126 EAST 183 STREET,"(40.857756, -73.901091)",Bronx,05/12/2016
mn-06-121816,Link1.0,Live,754 3 AVENUE,"(40.753899, -73.972326)",Manhattan,02/07/2016
mn-03-136018,Link1.0,Live,46 3 AVENUE,"(40.730672, -73.989247)",Manhattan,07/29/2017
bk-08-127047,Link1.0,Live,632 NOSTRAND AVENUE,"(40.676752, -73.949935)",Brooklyn,02/17/2017
qu-09-124174,Link5G_Ad,Live,123-32 82 AVENUE,"(40.712653, -73.827724)",Queens,12/08/2022
bk-16-150187,Link5G_NonAd,Live,812 THOMAS S BOYLAND STREET,"(40.66062, -73.91151)",Brooklyn,03/02/2023
mn-06-136126,Link1.0,Live,161 EAST 27 STREET,"(40.741487, -73.98148)",Manhattan,02/26/2018
mn-06-121368,Link1.0,Live,163 EAST 42 STREET,"(40.751182, -73.975188)",Manhattan,04/01/2017
mn-06-135228,Link1.0,Live,415 2 AVENUE,"(40.738502, -73.98061)",Manhattan,09/26/2017
mn-09-120355,Link1.0,Live,600 WEST 150 STREET,"(40.829662, -73.948422)",Manhattan,11/14/2016
mn-02-123590,Link1.0,Live,56 KING STREET,"(40.727803, -74.005232)",Manhattan,07/31/2018
mn-03-123448,Link5G_Ad,Live,94 BAYARD STREET,"(40.716033, -73.9993)",Manhattan,08/27/2022
mn-04-139167,Link1.0,Live,259 WEST 24 STREET,"(40.745924, -73.99775700000001)",Manhattan,03/16/2016
mn-08-121758,Link1.0,Live,1191 2 AVENUE,"(40.76308, -73.962685)",Manhattan,10/28/2017
qu-09-145911,Link1.0,Live,87-26 JAMAICA AVENUE,"(40.692607, -73.856454)",Queens,08/19/2017
bk-09-126475,Link1.0,Live,340 EMPIRE BOULEVARD,"(40.663827, -73.950775)",Brooklyn,02/23/2017
mn-08-134739,Link1.0,Live,1347 3 AVENUE,"(40.772815, -73.95822)",Manhattan,04/16/2016
qu-03-152384,Link5G_Ad,Live,69-02 NORTHERN BOULEVARD,"(40.754267, -73.896683)",Queens,05/05/2023
qu-04-125322,Link1.0,Live,90-02 ROOSEVELT AVENUE,"(40.74835, -73.876523)",Queens,07/22/2017
bx-04-119077,Link1.0,Live,271 EAST 161 STREET,"(40.825605, -73.918258)",Bronx,05/02/2018
qu-09-143998,Link1.0,Live,97-20 JAMAICA AVENUE,"(40.694697, -73.847844)",Queens,08/19/2017
mn-02-123538,Link1.0,Live,220 WEST 14 STREET,"(40.738997, -74.000946)",Manhattan,09/18/2016
bk-01-146010,Link1.0,Live,145 WYTHE AVENUE,"(40.719404, -73.960474)",Brooklyn,11/30/2017
mn-06-134845,Link1.0,Live,541 3 AVENUE,"(40.74685, -73.977159)",Manhattan,10/28/2017
qu-12-124000,Link5G_Ad,Live,198-01 HOLLIS AVENUE,"(40.706481, -73.759532)",Queens,02/20/2023
qu-03-155735,Link5G_Ad,Live,87-10 NORTHERN BOULEVARD,"(40.755964, -73.879821)",Queens,04/13/2023
qu-04-124856,Link1.0,Live,82-61 BROADWAY,"(40.741991, -73.881065)",Queens,08/05/2017
mn-04-135811,Link1.0,Live,175 7 AVENUE,"(40.742301, -73.99683)",Manhattan,03/03/2018
mn-07-136444,Link1.0,Live,2163 BROADWAY,"(40.781984, -73.981184)",Manhattan,06/27/2017
bk-08-145992,Link1.0,Live,685 FRANKLIN AVENUE,"(40.675141, -73.956281)",Brooklyn,11/10/2017
bk-06-125912,Link1.0,Live,500 5 AVENUE,"(40.667305, -73.987979)",Brooklyn,03/06/2017
mn-06-121360,Link1.0,Live,200 EAST 40 STREET,"(40.749341, -73.975186)",Manhattan,09/17/2016
mn-09-120554,Link1.0,Live,1403 AMSTERDAM AVENUE,"(40.81515, -73.954837)",Manhattan,08/05/2016
mn-08-119821,Link1.0,Live,181 EAST 90 STREET,"(40.781503, -73.952279)",Manhattan,02/26/2016
mn-06-121448,Link1.0,Live,470 2 AVENUE,"(40.739852, -73.979327)",Manhattan,08/09/2018
mn-11-144674,Link1.0,Live,186 EAST 125 STREET,"(40.803834, -73.936351)",Manhattan,10/15/2016
mn-09-120545,Link1.0,Live,1238 AMSTERDAM AVENUE,"(40.809965, -73.958889)",Manhattan,07/30/2016
si-01-150207,Link1.0,Live,255 HYLAN BOULEVARD,"(40.612088, -74.070849)",Staten Island,10/19/2022
bk-01-146001,Link1.0,Live,185 BERRY STREET,"(40.71685, -73.960841)",Brooklyn,11/22/2017
mn-05-136396,Link1.0,Live,82 5 AVENUE,"(40.736201, -73.993601)",Manhattan,07/29/2017
mn-03-108589,Link1.0,Live,169 BOWERY,"(40.719907, -73.994066)",Manhattan,07/12/2016
mn-06-121427,Link1.0,Live,728 2 AVENUE,"(40.74796623, -73.9734053)",Manhattan,11/11/2017
mn-09-120387,Link1.0,Live,600 WEST 114 STREET,"(40.80676, -73.965108)",Manhattan,02/04/2017
bk-01-145998,Link1.0,Live,7 NASSAU AVENUE,"(40.722533, -73.954689)",Brooklyn,11/22/2017
qu-02-125014,Link1.0,Live,10-63 JACKSON AVENUE,"(40.742919, -73.952127)",Queens,03/04/2017
mn-06-133338,Link1.0,Live,147 3 AVENUE,"(40.734031, -73.986488)",Manhattan,04/29/2017
mn-07-121346,Link1.0,Live,2060 BROADWAY,"(40.777921, -73.981853)",Manhattan,01/27/2017
bk-12-108912,Link5G_Ad,Live,4504 FORT HAMILTON PARKWAY,"(40.640244, -73.995012)",Brooklyn,06/23/2022
mn-07-134318,Link1.0,Live,2373 BROADWAY,"(40.788705, -73.976411)",Manhattan,09/10/2017
mn-03-139623,Link1.0,Live,401 EAST 12 STREET,"(40.729963, -73.983281)",Manhattan,07/29/2017
mn-09-111651,Link1.0,Live,3536 BROADWAY,"(40.82609, -73.950482)",Manhattan,06/24/2016
mn-06-121429,Link1.0,Live,748 2 AVENUE,"(40.748579, -73.972961)",Manhattan,08/26/2017
bk-05-145940,Link1.0,Live,3435 FULTON STREET,"(40.684625, -73.868975)",Brooklyn,09/29/2017
si-02-145822,Link1.0,Live,2455 HYLAN BOULEVARD,"(40.571437, -74.108959)",Staten Island,04/10/2017
mn-05-121596,Link1.0,Live,360 LEXINGTON AVENUE,"(40.750279, -73.977012)",Manhattan,02/11/2017
mn-05-121626,Link1.0,Live,63 MADISON AVENUE,"(40.743493, -73.985972)",Manhattan,11/19/2016
qu-04-145775,Link1.0,Live,87-20 55 AVENUE,"(40.735387, -73.876254)",Queens,03/04/2017
bk-06-145876,Link1.0,Live,244 SMITH STREET,"(40.683436, -73.992773)",Brooklyn,07/20/2017
mn-07-121103,Link1.0,Live,621 AMSTERDAM AVENUE,"(40.790301, -73.972981)",Manhattan,04/07/2017
qu-03-152939,Link1.0,Live,76-02 NORTHERN BOULEVARD,"(40.754699, -73.890832)",Queens,09/01/2022
mn-06-135879,Link1.0,Live,900 3 AVENUE,"(40.758548, -73.968951)",Manhattan,02/15/2016
bk-09-153434,Link1.0,Live,1578 UNION STREET,"(40.667942, -73.936844)",Brooklyn,07/23/2022
mn-12-120772,Link1.0,Live,1359 ST. NICHOLAS AVENUE,"(40.84727, -73.935362)",Manhattan,12/06/2017
mn-11-143675,Link1.0,Live,2292 3 AVENUE,"(40.803516, -73.936107)",Manhattan,03/02/2016
mn-05-122622,Link1.0,Live,944 8 AVENUE,"(40.76583, -73.983368)",Manhattan,07/19/2016
mn-06-133890,Link1.0,Live,205 3 AVENUE,"(40.735839, -73.985171)",Manhattan,01/29/2016
bx-07-119685,Link5G_Ad,Live,3500 JEROME AVENUE,"(40.8827861, -73.8810142)",Bronx,05/16/2024
mn-04-134912,Link1.0,Live,211 8 AVENUE,"(40.743919, -73.999645)",Manhattan,04/30/2017
bk-01-108949,Link1.0,Live,709 BROADWAY,"(40.701419, -73.942908)",Brooklyn,03/06/2017
qu-04-137921,Link1.0,Live,75-20 ROOSEVELT AVENUE,"(40.746966, -73.889705)",Queens,07/08/2017
bk-17-127011,Link1.0,Live,1295 NOSTRAND AVENUE,"(40.65532, -73.949966)",Brooklyn,02/26/2018
mn-07-107832,Link1.0,Live,462 COLUMBUS AVENUE,"(40.784096, -73.974049)",Manhattan,02/14/2018
bx-05-119638,Link1.0,Live,2493 VALENTINE AVENUE,"(40.862051, -73.896079)",Bronx,01/14/2018
mn-12-111735,Link1.0,Live,3800 BROADWAY,"(40.834722, -73.944176)",Manhattan,06/10/2017
mn-07-121243,Link1.0,Live,215 WEST 88 STREET,"(40.789457, -73.975041)",Manhattan,06/30/2017
bk-05-126737,Link1.0,Live,2 ELDERT LANE,"(40.691021, -73.868095)",Brooklyn,09/23/2017
mn-07-107918,Link1.0,Live,230 WEST 95 STREET,"(40.793822, -73.972035)",Manhattan,06/04/2016
mn-09-120371,Link1.0,Live,600 WEST 140 STREET,"(40.823326, -73.953041)",Manhattan,06/17/2016
mn-05-121641,Link1.0,Live,27 EAST 32 STREET,"(40.746465, -73.983714)",Manhattan,10/28/2017
mn-06-136181,Link1.0,Live,936 3 AVENUE,"(40.759756, -73.968048)",Manhattan,02/28/2016
mn-06-121457,Link1.0,Live,245 EAST 23 STREET,"(40.738052, -73.981055)",Manhattan,03/11/2017
mn-04-122620,Link1.0,Live,891 8 AVENUE,"(40.764338, -73.984767)",Manhattan,04/16/2016
bx-07-145924,Link1.0,Live,82 WEST KINGSBRIDGE ROAD,"(40.8681, -73.900706)",Bronx,09/16/2017
mn-09-120262,Link1.0,Live,600 WEST 116 STREET,"(40.808041, -73.96421)",Manhattan,05/21/2016
bx-01-119017,Link1.0,Live,710 EAST 138 STREET,"(40.804706, -73.912933)",Bronx,05/17/2018
mn-08-121708,Link1.0,Live,351 EAST 60 STREET,"(40.76036, -73.961663)",Manhattan,10/17/2017
mn-07-133410,Link1.0,Live,2095 BROADWAY,"(40.779331, -73.98199)",Manhattan,03/29/2016
qu-09-115253,Link1.0,Live,123-23 JAMAICA AVENUE,"(40.700864, -73.826551)",Queens,05/06/2017
mn-06-121769,Link1.0,Live,1066 2 AVENUE,"(40.758689, -73.965589)",Manhattan,10/28/2017
mn-07-121339,Link1.0,Live,1980 BROADWAY,"(40.774723, -73.982005)",Manhattan,04/19/2016
bx-07-131009,Link1.0,Live,2565 GRAND CONCOURSE,"(40.864326, -73.896184)",Bronx,07/01/2022
bk-06-125928,Link1.0,Live,63 5 AVENUE,"(40.680732, -73.977446)",Brooklyn,04/28/2017
mn-04-140298,Link1.0,Live,281 11 AVENUE,"(40.752198, -74.004756)",Manhattan,05/26/2017
bk-02-127278,Link1.0,Live,126 SMITH STREET,"(40.687497, -73.990023)",Brooklyn,07/01/2017
qu-02-139595,Link1.0,Live,27-20 43 AVENUE,"(40.747667, -73.94142)",Queens,09/16/2017
mn-11-100223,Link1.0,Live,1413 5 AVENUE,"(40.800446, -73.946484)",Manhattan,10/15/2016
si-01-159857,Link5G_Ad,Live,1910 VICTORY BOULEVARD,"(40.612541, -74.127724)",Staten Island,10/12/2022
mn-05-122061,Link1.0,Live,400 8 AVENUE,"(40.749537, -73.995245)",Manhattan,08/11/2016
mn-07-134429,Link1.0,Live,2017 BROADWAY,"(40.776238, -73.982338)",Manhattan,03/14/2018
bk-14-126532,Link1.0,Live,1133 FLATBUSH AVENUE,"(40.642875, -73.957574)",Brooklyn,11/10/2017
bk-06-160013,Link5G_NonAd,Live,243 CONOVER STREET,"(40.6759451, -74.0168289)",Brooklyn,02/26/2024
mn-02-123086,Link1.0,Live,799 BROADWAY,"(40.732391, -73.991387)",Manhattan,03/07/2022
bx-05-119597,Link1.0,Live,1966 JEROME AVENUE,"(40.851878, -73.908976)",Bronx,04/22/2017
mn-10-142814,Link1.0,Live,2293 FREDERICK DOUGLASS BOULEVARD,"(40.808996, -73.952149)",Manhattan,10/14/2016
mn-09-120442,Link1.0,Live,576 WEST 150 STREET,"(40.829341, -73.947647)",Manhattan,10/28/2017
mn-07-120277,Link1.0,Live,251 WEST 105 STREET,"(40.800681, -73.96826)",Manhattan,08/07/2018
mn-08-121137,Link1.0,Live,22 EAST 65 STREET,"(40.767364, -73.968865)",Manhattan,01/21/2017
bx-07-145689,Link1.0,Live,60 EAST KINGSBRIDGE ROAD,"(40.866588, -73.895654)",Bronx,08/27/2016
mn-10-142513,Link1.0,Live,2197 ADAM CLAYTON POWELL JR. BOULEVARD,"(40.811973, -73.945917)",Manhattan,10/29/2016
mn-05-122651,Link1.0,Live,780 7 AVENUE,"(40.76164, -73.982996)",Manhattan,10/16/2016
mn-08-121142,Link1.0,Live,22 EAST 69 STREET,"(40.769749, -73.966763)",Manhattan,02/03/2018
mn-07-120603,Link1.0,Live,730 COLUMBUS AVENUE,"(40.792804, -73.967704)",Manhattan,01/26/2018
qu-12-153879,Link1.0,Live,185-11 140 AVENUE,"(40.672573, -73.759162)",Queens,07/20/2022
